4	0.002
8	0.002
16	0.002
32	0.002
48	0.002
64	0.002
80	0.002
96	0.003
112	0.003
128	0.004
144	0.002
160	0.004
176	0.003
192	0.003
208	0.058
224	0.007
240	0.004
256	0.004
272	0.004
288	0.004
304	0.005
320	0.004
336	0.004
352	0.007
368	0.311
384	0.007
400	0.262
416	0.007
432	0.008
448	0.016
464	0.523
480	0.011
496	0.012
512	0.008
528	0.010
544	0.013
560	0.009
576	0.014
592	0.012
608	0.009
624	0.497
640	0.015
656	0.010
672	0.013
688	0.687
704	0.031
720	0.013
736	2.498
768	0.016
784	0.018
800	0.017
816	0.018
832	1.216
848	0.018
864	0.018
880	0.026
896	0.017
912	0.015
928	3.253
960	0.021
976	0.038
992	0.046
1008	0.022
1024	0.023
