16	0.002
25	0.002
36	0.002
49	0.002
64	0.002
81	0.002
100	0.003
121	0.003
144	0.003
169	0.003
196	0.006
225	0.005
256	0.005
289	0.006
324	0.007
361	0.009
400	0.009
441	0.011
484	0.016
529	0.018
576	0.022
625	0.027
676	0.027
729	0.037
784	0.039
841	0.045
900	0.056
