10	0.002
10	0.002
10	0.002
10	0.002
10	0.002
15	0.002
15	0.003
15	0.002
15	0.002
15	0.002
20	0.002
20	0.002
20	0.002
20	0.002
20	0.002
25	0.002
25	0.002
25	0.002
25	0.002
25	0.002
30	0.002
30	0.003
30	0.002
30	0.002
30	0.002
40	0.002
40	0.004
40	0.002
40	0.002
40	0.003
50	0.002
50	0.002
50	0.002
50	0.002
50	0.002
60	0.003
60	0.003
60	0.003
60	0.003
60	0.003
70	0.003
70	0.003
70	0.003
70	0.004
70	0.004
80	0.003
80	0.004
80	0.003
80	0.003
80	0.003
90	0.003
90	0.004
90	0.003
90	0.003
90	0.003
100	0.003
100	0.003
100	0.003
100	0.003
100	0.003
200	0.005
200	0.005
200	0.005
200	0.005
200	0.006
300	0.009
300	0.01
300	0.01
300	0.01
300	0.009
400	0.018
400	0.019
400	0.019
400	0.019
400	0.02
500	0.027
500	0.025
500	0.026
500	0.026
500	0.026
600	0.054
600	0.056
600	0.056
600	0.058
600	0.058
700	0.056
700	0.057
700	0.057
700	0.056
700	0.057
800	0.069
800	0.073
800	0.077
800	0.079
800	0.08
900	0.102
900	0.107
900	0.107
900	0.106
900	0.106
1000	0.105
1000	0.118
1000	0.106
1000	0.119
1000	0.118
2000	0.598
2000	0.592
2000	0.504
2000	0.59
2000	0.586
3000	1.319
3000	1.534
3000	1.32
3000	1.551
3000	1.559
4000	2.725
4000	3.284
4000	3.19
4000	3.154
4000	3.201
5000	5.189
5000	5.221
5000	4.982
5000	5.252
5000	5.028
6000	7.855
6000	8.023
6000	7.918
6000	8.269
6000	8.342
7000	11.531
7000	11.488
7000	11.966
7000	11.96
7000	12.053
8000	15.653
8000	17.352
8000	16.523
8000	17.106
8000	16.986
9000	23.834
9000	22.896
9000	21.95
9000	20.748
9000	22.177
10000	26.816
10000	26.89
10000	31.238
10000	30.674
10000	30.39
