2	0.002
3	0.001
4	0.002
5	0.001
6	0.001
7	0.001
8	0.001
9.00	0.001
10	0.001
11	0.002
12	0.002
13	0.001
14	0.002
15	0.002
16	0.002
17	0.002
18	0.002
19	0.002
20	0.002
21	0.003
22	0.002
23	0.002
24	0.002
25	0.002
26	0.002
27	0.002
28	0.002
29	0.003
30	0.003
31	0.002
32	0.003
33	0.003
34	0.003
35	0.003
36	0.003
37	0.003
38	0.003
39	0.003
40	0.003
41	0.004
42	0.004
43	0.005
44	0.004
45	0.005
46	0.004
47	0.005
48	0.004
49	0.005
50	0.005
51	0.005
52	0.006
53	0.007
54	0.006
55	0.006
56	0.006
57	0.006
58	0.006
59	0.006
60	0.008
61	0.007
62	0.007
63	0.007
64	0.007
65	0.008
66	0.008
67	0.008
68	0.009
69	0.009
70	0.01
71	0.01
72	0.01
73	0.01
74	0.011
75	0.011
76	0.011
77	0.012
78	0.012
79	0.012
80	0.013
81	0.013
82	0.013
83	0.014
84	0.014
85	0.015
86	0.015
87	0.016
88	0.016
89	0.017
90	0.018
91	0.018
92	0.018
93	0.018
94	0.019
95	0.02
96	0.021
97	0.021
98	0.022
99	0.022
100	0.026
