6	0.002
10	0.002
15	0.002
21	0.002
28	0.002
36	0.003
45	0.005
55	0.009
66	0.01
78	0.013
91	0.016
105	0.016
120	0.013
136	0.017
153	0.018
171	0.022
190	0.023
210	0.027
231	0.033
253	0.04
276	0.049
300	0.063
325	0.076
351	0.094
378	0.11
406	0.141
435	0.15
