2	0.004
3	0.005
4	0.006
5	0.004
6	0.003
7	0.002
8	0.002
9	0.002
10	0.005
11	0.002
12	0.002
13	0.003
14	0.003
15	0.003
16	0.003
17	0.003
18	0.004
19	0.005
20	0.006
21	0.006
22	0.006
23	0.006
24	0.006
25	0.007
26	0.006
27	0.007
28	0.007
29	0.007
30	0.007
31	0.01
32	0.01
33	0.011
34	0.011
35	0.011
36	0.012
37	0.012
38	0.013
39	0.013
40	0.014
41	0.014
42	0.015
43	0.015
44	0.014
45	0.011
46	0.012
47	0.012
48	0.013
49	0.013
50	0.014
51	0.014
52	0.015
53	0.015
54	0.016
55	0.017
56	0.011
57	0.011
58	0.012
59	0.012
60	0.013
61	0.011
62	0.009
63	0.009
64	0.009
65	0.011
66	0.011
67	0.012
68	0.012
69	0.012
70	0.011
71	0.012
72	0.012
73	0.012
74	0.012
75	0.013
76	0.014
77	0.014
78	0.016
79	0.016
80	0.016
81	0.015
82	0.015
83	0.016
84	0.016
85	0.017
86	0.017
87	0.018
88	0.018
89	0.019
90	0.019
91	0.02
92	0.021
93	0.021
94	0.022
95	0.022
96	0.023
97	0.023
98	0.024
99	0.025
100	0.031
