10000	99.811
10000	99.809
10000	99.807
10000	99.813
10000	99.811
10000	99.811
10000	99.812
10000	99.812
10000	99.809
10000	99.811
10000	99.809
1000	2.605
1000	2.702
1000	2.637
1000	2.684
1000	2.703
1000	2.674
1000	2.662
1000	2.668
1000	2.657
1000	2.680
1000	2.725
2000	33.378
2000	34.231
2000	33.561
2000	33.554
2000	33.977
2000	33.638
2000	33.687
2000	33.895
2000	33.393
2000	33.697
2000	33.164
3000	99.928
3000	99.922
3000	99.929
3000	99.930
3000	99.926
3000	99.927
3000	99.928
3000	99.922
3000	99.923
3000	99.924
3000	99.925
4000	99.928
4000	99.923
4000	99.927
4000	99.920
4000	99.926
4000	99.925
4000	99.927
4000	99.928
4000	99.926
4000	99.922
4000	99.925
5000	99.916
5000	99.916
5000	99.917
5000	99.916
5000	99.917
5000	99.920
5000	99.928
5000	99.927
5000	99.924
5000	99.937
5000	99.938
6000	99.906
6000	99.913
6000	99.910
6000	99.915
6000	99.902
6000	99.909
6000	99.906
6000	99.911
6000	99.906
6000	99.911
6000	99.902
7000	99.851
7000	99.863
7000	99.866
7000	99.857
7000	99.844
7000	99.847
7000	99.844
7000	99.849
7000	99.855
7000	99.856
7000	99.854
8000	99.847
8000	99.845
8000	99.833
8000	99.823
8000	99.819
8000	99.827
8000	99.826
8000	99.825
8000	99.823
8000	99.827
8000	99.821
9000	99.823
9000	99.821
9000	99.820
9000	99.816
9000	99.815
9000	99.820
9000	99.823
9000	99.819
9000	99.817
9000	99.819
9000	99.824
