100	0.006
10	0.002
11	0.002
12	0.002
13	0.002
14	0.002
15	0.002
16	0.002
17	0.002
18	0.002
19	0.002
20	0.002
21	0.002
22	0.002
23	0.002
24	0.002
25	0.002
26	0.002
27	0.002
28	0.002
29	0.002
2	0.002
30	0.002
31	0.002
32	0.002
33	0.002
34	0.002
35	0.002
36	0.002
37	0.002
38	0.002
39	0.003
3	0.002
40	0.003
41	0.002
42	0.003
43	0.003
44	0.002
45	0.002
46	0.003
47	0.002
48	0.003
49	0.002
4	0.002
50	0.002
51	0.003
52	0.002
53	0.003
54	0.003
55	0.003
56	0.003
57	0.003
58	0.003
59	0.003
5	0.002
60	0.003
61	0.003
62	0.003
63	0.003
64	0.004
65	0.003
66	0.003
67	0.004
68	0.003
69	0.003
6	0.002
70	0.004
71	0.004
72	0.004
73	0.004
74	0.004
75	0.004
76	0.004
77	0.004
78	0.004
79	0.004
7	0.002
80	0.005
81	0.004
82	0.004
83	0.004
84	0.005
85	0.005
86	0.005
87	0.005
88	0.005
89	0.005
8	0.002
90	0.005
91	0.005
92	0.005
93	0.005
94	0.006
95	0.006
96	0.006
97	0.006
98	0.006
99	0.006
9	0.002
