26	0.002
35	0.003
57	0.004
70	0.002
100	0.013
117	0.003
155	0.037
176	0.004
222	0.096
247	0.006
301	0.407
330	0.047
392	0.535
425	0.014
495	1.082
532	0.040
610	2.264
651	0.327
737	3.940
782	0.071
876	6.484
925	0.477
1027	8.799
7	0.002
12	0.002
