1000	0.016
1000	0.016
1000	0.016
1000	0.015
1000	0.015
100	0.002
100	0.002
100	0.003
100	0.002
100	0.003
10	0.002
10	0.002
10	0.002
10	0.002
10	0.002
15	0.002
15	0.002
15	0.003
15	0.002
15	0.002
2000	0.057
2000	0.057
2000	0.057
2000	0.057
2000	0.058
200	0.002
200	0.003
200	0.003
200	0.002
200	0.002
20	0.002
20	0.003
20	0.002
20	0.002
20	0.002
25	0.002
25	0.002
25	0.002
25	0.002
25	0.002
3000	0.124
3000	0.126
3000	0.124
3000	0.126
3000	0.125
300	0.003
300	0.003
300	0.003
300	0.003
300	0.003
30	0.002
30	0.003
30	0.002
30	0.002
30	0.002
4000	0.220
4000	0.220
4000	0.221
4000	0.220
4000	0.219
400	0.004
400	0.004
400	0.004
400	0.004
400	0.004
40	0.002
40	0.001
40	0.002
40	0.002
40	0.002
5000	0.339
5000	0.343
5000	0.344
5000	0.342
5000	0.344
500	0.005
500	0.005
500	0.005
500	0.005
500	0.005
500	0.005
50	0.002
50	0.002
50	0.002
50	0.002
50	0.001
5	0.002
5	0.003
5	0.002
5	0.002
5	0.002
600	0.008
600	0.007
600	0.007
600	0.008
600	0.006
60	0.002
60	0.002
60	0.002
60	0.002
60	0.002
700	0.010
700	0.009
700	0.009
700	0.008
700	0.010
70	0.002
70	0.002
70	0.002
70	0.001
70	0.003
800	0.011
800	0.010
800	0.011
800	0.011
800	0.010
80	0.002
80	0.002
80	0.004
80	0.002
80	0.002
900	0.014
900	0.012
900	0.012
900	0.012
900	0.012
90	0.002
90	0.002
90	0.002
90	0.002
90	0.002
